,content
1682,"트루먼 커포티의 친구였던 하퍼 리는 항공사 예약직원으로 일하며 작가의 꿈을 꾸었지만 생계 앞에서 소설을 쓸 시간이 부족했다. 그의 가능성을 믿은 친구 마이클 브라운 부부가  1년 생활비를 크리스마스 선물로 주어 집필에 전념, 초고를 마칠 수 있었다고"
1683,RT @YourSingapore_: 가포르 관광청과 싱가포르 항공사카페 런칭 기념 이벤트[ RT+팔로우 후 http://j.mp/arUfcw 에 가셔서가입후 아이디를 DM으로보내주시면추첨하여던킨아메리카노 쏩니다!... http://dw.am/L9cr2
1684,우리나라 항공사는 한국인만 상대로 장사하나RT @euke1974 제주항공 일어사이트.정보도 적고 어색한 일어.근데 뭣보다 IE외의 다른브라우저로 볼수없는거.일본네티즌의40%가 IE외의 부라우저사용.사이트하나 잘못만들어갖고 손님놓치고있는건 아닌지.
1685,"아~ 지금까지 전 여행시 항공사를 잘못 골랐던 거였군요. Cebu Pacific 항공사 여승무원들의 안전수칙 안내 ""댄스""! 아마 끝나고 박수받는 안전수칙 안내는 없었던 듯! 꼭 타보고 싶습니다! http://bit.ly/ctwb7n"
1686,이거 정말 대박이네요.세부 퍼시픽 항공사 승무원들이 레이디가가 음악에 맞쳐 응급상황대처법을 알려주네요.  http://j.mp/8YOHQJ
1687,[Ads] 항공사 광고의 새롭고 흥미로운 시도라는 느낌이 든다. 한번쯤 타 보고 싶다는 끌림을 유발하게 된다면 성공한 것 아닐까? http://fb.me/xwZu5vgY
1688,"[PAL Quiz 이벤트] 오늘의 퀴즈!  알뜰 여행족을 위해 필리핀항공사에서 제공하는 쿠폰서비스로, 공항에서부터 필리핀의 호텔, 레스토랑, 스파, 쇼핑까지 할인해주는 서비스의 이름(영어)은 무엇일까요?  #palquiz 해쉬태그와 함께 멘션주세요!"
1689,"항공사마일리지도구매가능하단사실! KE는OK캐쉬백으로, OK캐쉬백이없다면 띠앗상품권을 구입한후 OK캐쉬백으로 전환가능하다고. OZ은pointpark.co.kr에서 구입가능. 마일리지유효기간이임박하거나, 조금모자라 보너스항공권을 이용못했다면 유용한정보!"
1690,한국공항공사에서 홉탑승권서비스( http://bit.ly/9uhLpy  )라는 편리한 제도를 시행하고 있습니다. 집에서 바로 탑승권출력하여 공항에서 항공사 카운터를 거치지 않고 바로 탑승이 가능한 제도라고 합니다. #bbuser (RT요청)
1691,KLM 항공사에서 무료로 자신만의 수화물 태그를 만들어 보내주고 있습니다. http://tiny.cc/8psnw 에서 만드실 수 있으며 3주정도 소요된다 하네요 @koreanair_seoul
1692,"아마존,구글 등 지식기업은 atom을 팔아서 돈을 버는것이 아니라  bit를 쌓아감으로써  가치를 창출한다. 항공사,병원,보험사 등 전통적 원자기업들도 비트  회사가 충분히 될 수있다. 제프 자비스"
1693,미국의 저가 항공사 젯블루가 699달러를 내면 한달 동안 (9월 7일 - 10월 6일) 비행기를 무제한으로 탈 수 있는 탑승권 판매를 시작했다고 하네요. 젯블루는 지난해 비슷한 제도를 도입해 고객의 큰 호응을 얻은 바 있다고 하네요.
1694,"우리는 다른 사람의 말을 잘 들어주고, 다른 사람을 생각하고, 미소를 잘 짓고, 감사합니다 라는 말을 할 줄 아는 다정한 사람을 찾습니다. - 사우스웨스트 항공사 -"
1695,델타 항공사가 #facebook 에 드디어 티켓 오피스를 열었네요. 국내에서도 많이 벤치마킹해야 할 듯 - http://j.mp/9QXjYm
1696,"저는 공항을 민영화하려는 개정안 자체를 반대하지만, 일단 개정안 내용 중에는   외국인 주주 총량은 30%, 특정 항공사 지분은 5%로 제한 항목이 있습니다. 따라서 ANA에게 49%전부를 넘겼다는 건 말그대로 루머입니다. 휩쓸리지 마시길."
1697,"내가 가지고 있는 캐쉬백, 항공사 마일리지 카드포인트등을 편하게 기부하는 제도가 있었으면 좋겠다. 기업들은 부채줄여 좋고 좋은일에 동참해서 더욱 좋고~ - 번개킴 생각"
1698,저가 항공의 시대가 열렸습니다. 세계 각 항공사의 저가항공사 운영이 늘어나면서 소비자들의 주머니를 가볍게 해주고 있습니다.  http://bit.ly/be5Lce
1699,방콕? 헐 RT @kevinheo: 헉 에어아시아 항공사 우리나라 취항기념으로 메가 세일하네요. 멜버른 편도 항공료가 10만원 방콕 3만원 후덜덜. 물론 텍스같은거 붙이면 좀 더 비싸겠지만 정말 싸다 싸... http://bit.ly/cYTZuy
1700,"인천에서 런던까지 단돈 35만원에 비행기타고 간다?: 에어아시아, 오리엔트타이 등 유명 저가항공사들 한국 하늘길 도전
음료, 영화 관람 등  비용 군살  쏙 빼 국내 항공사 취항지 늘려... http://bit.ly/9HHSdy #한겨레_"
1701,[승무원 연구소 ] 국내외 항공사 승무원(스튜어디스 캐빈크루) 및 지상직을 준비하는 사람들의 모임입니다. 빠른 채용 소식과 인터뷰 정보 공유에 여러분도 동참하세요 ^^ 현직 항공사 헤드헌터와 함.. #승무원연구소_ http://bit.ly/cnQysp
1702,"아시아 최대 저가 항공사인 '에어 아시아 엑스'가 11월부터 국내에 취항을 한다고 합니다. 인천-쿠알라룸푸르 편도 운임을 최저 6만원부터 최대 30만원대로 제시했다는데, 대한항공 동일 노선 운임보다 '절반 이하' 수준이라고 합니다."
1703,[동남아 대표 저가항공 에어아시아 예약 방법](동남아시아에도 몇 개의 저가항공사가 있는데 그 중 가장 많은 사람들이 이용을 하는 인기있는 항공사는에어아시아다. 에어아시아는 가까운 태국이나 싱가폴에 취항하는 )http://bit.ly/bKvu9E
1704,일부 항공사는 economy 승객들에게 일부러 business class서비스를 엿볼 수 있도록한다. 나중에 business class로 upgrade해야겠다는 마음이 생기도록. VIP 서비스를 일반 고객에게 자연스럽게 노출시키는 것은 좋은 전략.
1705,"비행기 기내식 열량이 높은 이윤 그게 조난전 마지막식사일
수도 있기 때문이란다. 이핸되는데 강,호수는 지나지않는데 가뜩이나 좁은 오버헤드빈에 항공규정이라고 고무보트를 때려넣고 다니던 미국 항공사가 생각난다. 어처구니없는 규정은 남고 상식은 가고!"
1706,American Airlines의 아이폰앱이 나왔다고 해 살펴보니 비행기예약은 안돼도 쓸만한 기능이 많은듯. 여느국내항공사 앱과는 달리 이정도는 해야지 항공사앱이라는 생각도. http://goo.gl/H1HK 누구말처럼 빠른게 중요한게 아니라 퀄러티!
1707,"항공사가 제시하는 ""항공여행 기술"" 10선...http://bit.ly/bVwoQv"
1708,"[OZ셀프카메라] @Bokssam 항공사에 다닌다고 하면 99% 내게 하는 말, 승무원이세요? 그럼 전 외칩니다. ""아닙니다!"" 그저 작업하던 엑셀이 오류 나면 눈물 흘리는, 날로 무거워지는 엉덩이가 서글픈 평범한 회사원 반갑습니다(^ ^)/"
1709,"미국, 고객만족도조사에서 소비자들은 Facebook 등 SNS에 대하여  높은 신뢰를 주진 않는다고, 국세청, 항공사, 케이블TV 정도의 신뢰라고,  http://tcrn.ch/bTfhD6"
1710,"국내 저가 항공사 2010 상반기 매출순위 : 제주항공(애경 계열) 664억, 에어부산(아시아나항공 계열) 550억, 진에어(대한항공 계열) 494억, 이스타항공(KIC그룹 계열) 464억. 저가항공사도 대부분 대기업 계열이군요."
1711,"여행사, 항공사 종사자 분 계신가요? 다음주 토요일 항공권을 구하고 있습니다만, 트위터의 힘을 빌어봐야 할거 같애요. 3년만의 휴가에 도움의 손길을.. "
1712,"이제 비행기 기내로도 무선인터넷(wi-fi) 서비스가 확대되나 보네요. 아메리칸항공, 델타, 사우스웨스트, 버진아메리카, 루프트한자 등을 중심으로 기내 wi-fi 서비스가 제공되고 있다고 하는데요. 다른 항공사로도 계속 확대되겠네요."
1713,NYTimes: Social Networking Takes Flight http://nyti.ms/b4RsHN 10개 이상의 항공사가 기내 와이파이 사용 지원한다는군요 기내 트위팅도 재미날 듯
1714,"기내방송 부탁할까요? ""승무원중 바굥만 팔로 받습니당 ""      RT @asicons: @Solarplant 수고하시겠네여   뱅기 안팍 항공사 직원 트친 찾아보시는 것도 쏠쏠한 재미..^^"
1715,^^ RT @K____K: RT @busnic: -항공사 채용정보- http://j.mp/aRI9KA 올해 국내항공사 신규직원 채용 엄청나군요...스튜디어스 꿈이나 항공사 직원이 꿈이신분에게는 올해가 적기일듯... #jobko
1716,소크라테스와 CRM Q36: 항공사 마일리지 프로그램처럼 어느 정도 적립이 된 후 보너스 상품을 받는 경우와 OK캐쉬백 처럼 적립포인트를 즉시 현금같이 사용가능한 캐쉬백 로열티 프로그램 간 고객 및 회사 관점의 장단점은?
1717,[긴급 뉴스]2010년 7월부터 일부항공사들의 유류할증료가 인상될 예정이라고 합니다! 여행 일정이 확정 되셨다면 유류할증료 오르기 전에 6/30일 16시까지 서둘러 결제해주세요!! http://tinyur http://twitpic.com/20wiue
1718,맞아요. 항공사에서 직적 구매했었어요. @chaos314 그래서 자비 여행이 아니라면 여행사 통하는 것보다는 항공사에 직접 구매하는 것이 향후 비행편이 바뀌거나 할 때 좋은 대우를 받을 수 있습니다. @dkkim0415
1719,감정노동이란 사람들이 개인의 기분을 다스려 얼굴 표정이나 신체 표현을 통해 외부에 드러내 보이는 것을 의미한다. 감정노동은 항공사 승무원에게서 전형적으로 드러난다. 앨리 러셀 혹실드가 쓴 <감정노동> 중에서. http://j.mp/9ocmZO
1720,"공항에서 결항 발생 시, 항의하시지 마시고.. 무조건 빨리 티켓 카운터로 나가셔서 기존 티켓을 뜰 수 있는 확실한 표로 바꾸시고, 항공사에서 이야기하는 대기탑승권 창구로 달려가십시오. ""다시 방송하겠다""라는 말씀 믿으시면 낭패 당하십니다."
1721,"어제 제주공항 결항에 대해 대한항공 서비스 수준을 알수 있었다. 그들이 생각하기엔 economy 고객들은 덜 중요할 수는 있겠지만, 아시아나나 다른 저가 항공사들에 비해 그 어처구니 없는 태도는 다시는 대한항공을 이용하지 않겠다는 다짐을 만들었다."
1722,"굿모닝  RT @2min9: #EastarJet[추억을 파는 항공사]이벤트 오늘 종료!!!  3행시,RT,트윗홍보대사 가입 이벤트 참여 부탁드려요~ 무료항공권,보잉737모형비행기 드립니다. 이벤트 참여 ===> http://bit.ly/bLlap0"
1723,- 무슨 회사의 명함일까? 기발한 아이디어 명함 http://bit.ly/9hWAPv 항공사 카고
1724,"RT @tnsrb: RT @whitefireg: 항공사노조 생긴후 10년이상 비행기추락사고가 없었죠. 공무원노조가 있어야 공직부패가 근절됩니다. 정권하수인NO 시민의 발Yes, 공무원노조 징계를 막아주세요~ http://spic.kr/lkixuJ"
1725,"몸의 곡선을 드러내는 대한항공스튜어디스들 유니폼.특히 딱붙는 엉덩이치마(아시아나도?)장시간비행에 꼭죄는 옷을 입고 웃음을 잃지않는 직업정신.편한복장에 할머니스튜어디스도 가끔있는 외국항공사들에 비교하니, 옷에서 주는 고문이 느껴진다.전근대적인 복장."
1726,"Jetstar 항공사, 아이패드 기내 대여 서비스 시작.  http://j.mp/arwtW1 모바일  http://j.mp/cb5Ayn"
1727,"호주의 저가 항공사 제트스타가 6월 말부터 국내선에서 기내 iPad렌탈을 시작한다네요. 영화, 게임, TV방송, 이북, 뮤직비디오 등이 제공되고, 렌탈료는 10달러(호주)라고.. B2B 시장 공략이 본격화되겠네요.. http://3.ly/cHkK"
1728,오늘도 2시의 테마게임 함께하세요. ^^ '문제: 항공사에서 'IBR'가 의미하는 바는 무엇일까요? 아시아나항공에서 지난 봄 신규취항한 일본의 한 도시랍니다!! # OZGAME 유후!!
1729,"아시아나도 출시했네요. 환율/날씨/스케줄 조회도 되네요. 금융권앱이 가계부기능을 넣었다면, 항공사앱은 여행관련 정보를 넣을수록 효용이 높겠죠? ^^ RT @latte4u 아시아나항공 아이폰 어플 출시 : 아이튠즈 http://bit.ly/dwFjWv"
1730,"당분간 미주 노선 최대 30분, 러시아 노선 최대 1시간 정도 추가 소요 예상됩니다. RT @withMBC: 국토해양부에서 24일부터 미국-러시아를 오가는 국내 항공사에게 북한 영공 우회 통과 조치"
1731,국토해양부에서 24일부터 미국-러시아를 오가는 국내 항공사에게 북한 영공을 우회해서 가라고 했나보군요..   (때문에 30분~1시간 정도 지연되었다고 합니다..;;)
1732,마침 in-flight entertainment로 iPad을 제공하는 항공사 소식이 있네요. http://bit.ly/cOUBsD @sungmoon 여행하다 보니 iPad의 편리함을 더 알게 된다. 더 이상 비행기 안에서 심심해할 일은 없을 듯.
1733,비내리는 일요일. 탑승객들에게 기내에서 아이패드 빌려주는 항공사가 곧 등장한다는데. http://bit.ly/bi7eVu 게임을 하든 책을 읽든 시간 보내기엔 딱일듯. http://bit.ly/9wygwU
1734,아이패드가 bluebox 라는 회사에 의해 비행기 좌석의 엔터테인먼트 시스템으로 사용될 예정.7월에 첫 도입이라는데 어느 항공사가 먼저 도입할지 궁금 http://j.mp/aAb3w9
1735,아이패드를 기내엔터테인먼트시스템으로 제공하려는 움직임 http://bit.ly/dfekhx 생각해보면 그 항공사 정보앱을 미리만들어서 기내영화 등과 함께 제공하면 멋질 것 같음.
