,title,content
1709,'에어서울' 탑승후기 저가항공사중 최고 강추,'에어서울' 탑승후기 저가항공사중 최고 강추 ! 설날에 해외여행을 다녀왔어요 바로 '코타키나발루' '코타키나발루'여행은 2번째여행이였답니당! 3년만에 재방문 ! 두근두근 - 제가 이용한 비행기는 저가항공사인 '에어서울'입니다! 일단 결론부터 말하자면 LCC인데 진짜 최고에요.. 저가항공사중...
1710,항공사 마일리지 조회 적립 방법,"항공사 마일리지 조회 적립 방법 1. 적립에 필요한 조건 - 항공사에 마일리지 카드를 신청 : 공항에 항공사 카드 신청받는 부스 있습니다. - 공항에서 항공권 티켓 발권시에 반드시 카드 회원번호를 알려줘야 적립이 됩니다. (예전에는 각 항공사마다 자동으로 마일리지가 적립되었는데, 지금은..."
1711,항공사 영업이익 순위 바꼈다  아시아나항공 '2위 5위',"승인 2019.03.26 12:37 [서울와이어 염보라 기자] 영업이익 기준 항공사 순위가 뒤바꼈다. 아시아나항공은 1년새 2위에서 5위로 떨어졌고 그 빈자리를 저비용항공사(LCC)인 제주항공이 꿰찼다. 26일 금융감독원 전자공시시스템에 따르면, 감사보고서를 공시한 6개 항공사의 지난해..."
1712,"국내 항공사 채용 정보 <티웨이항공, 제주항공>","대한항공, 아시아나에 이어 다음으로 저비용 항공사들의 채용정보에 대해 알려드리려고 해요! 먼저 티웨이항공의 채용정보부터 알려드린 후 제주항공의 채용정보를 알려드리도록 하겠습니다~ ] 티웨이항공 ] 티웨이항공은 대한민국 최초의 저비용 항공사인 한성항공이 전신으로 2005년 8월..."
1713,항공사 파일럿 되는법,"항공사 파일럿 되는법 우리나라에서 민항기, 항공사 조종사가 되려면 어떻게 해야 할까요? 많은 분들이 궁금해 하시고 조종사가 되기 위해 제일 처음 검색해보는 정보입니다. 민간 항공기 조종사 - 파일럿 되는법을 간단하게 나누어서 설명해 보겠습니다. 1. 국내 대학교 항공운항학과 진학..."
1714,항공사가 쉬쉬하는 탑승객 유치 프로그램!!,한국에서는 저가 항공사라고 표현을 합니다만 미국 항공사는 딱히 한국말로 뭐라 표현이 될런지 모르지만 미국 항공사도 비행 안전을 해치지 않는 선에서 운항 비용을 최대한대로 낮추려 노력을 합니다. 그들의 표현으로 하자면 탑승객이 지출하는 탑승 요금을 최소화 하겠다는 이야기...
1715,중국항공사에 대해 알아보자!,"바로 중국항공사에 대한 정보인데요, 중국에 다양한 항공사들이 물론 많이 있지만 대표적으로는 4개를 꼽을 수가 있어요. 그럼 해중이가 어떤 정보를 가져왔는지 함께 가서 구경해 보실까요? 중국항공사 중국국제항공사 중국어 )        [zh nggu gu j h ngk ng] 쭝 궈 궈 지 항 콩..."
1716,161204~05 일본 도쿄 나리타 공항 남반구 항공사,암스텔담을 연결하는 KLM이 인천 출발 시간을 밤시간대로 바꾸면서 그 바람에 에어칼린 유럽권 환승객이 떨어져 나갔다는 이유로 단항한 항공사. 예상컨데 재취항은 안할듯. ZK-NZF B787-9 드림라이너 에어뉴질랜드 에어뉴질랜드기는 사실 여러차레 접했었는데 저 도장기체는 이날이 두번째....
1717,"제 1장, 저가항공사 경영문법",그렇다면 저가항공사의 발전 모델과 더불어 경쟁력은 무었인지 평가해본다. 세계적으로 성공한 저가항공사는 분명히 항공운송업계의 항공문법을 따르고 있다. 항공문법은 이미 지난 1970년대 미국의 사우스웨스트항공가의 운영과 경영방법에서 찾아볼수 있다. 미국의 사우스웨스트항공의...
1718,2019 LCC 신규항공사,"올해 신규항공사로 4개의 항공사가 면허 심사중에 있습니다 다들 알고 계시나요? 에어로케이는 청주국제공항을 기점으로 나리타, 나고야, 기타큐슈, 칭다오, 타이베이, 하이퐁, 등 11개의 국제 노선을 취항할 예정이라고 합니다. 또한 에어프레미아항공사는 중장거리 전문 항공사로..."
1719,삼성동 도심공항터미널 이용가능한 항공사가 따로 있다!,하지만 이 서비스가 모든 항공사가 이용가능한 것이 아니라 이용가능한 항공사가 일부 있다고 해서 알아봤습니다. 현재 서울 인근에 총3군데의 도심공항터미널이 있는데 그 중 이용가능할 가능성이 가장 높은 삼성동 도심공항터미널에 대해 알아봤습니다. 출국을...
1720,"Air24, 4월 셋째주 항공사 카드뉴스","<Air24, 4월 셋째주 항공사 카드뉴스> 이번주는 참 많은 일이 있었습니다. 한 주의 요약! Air24에서 항공사 소식을 카드뉴스로 보세요. 항공사 카드뉴스 전체 보기 Air24, 4월 셋째주 항공사 카드뉴스 대한민국 모임의 시작, 네이버 카페 cafe.naver.com Air24, 면접의 여왕 5월 수업신청 Air24..."
1721,항공사 지상직 메이크업 준비도 역시 조은   - 홍대조은메이크업 -,홍대메이크업 - 조은메이크업 항공사 지상직 면접이 있어 조은메이크업을 방문해주셨어요. 예쁜 이목구비에 사근한 말투까지 절로 마음속으로 응원이 가는 분이였어요 ^^ 피부톤이 좋은 편이여서 두껍거나 답답해 보이지 않게 얇고 가벼운 느김으로 진행해드렸어요. 면접에서 깔끔한 인상을...
1722,제주도 태풍시 비행기 결항 항공사 전화번호,결항 항공사 전화번호입니다 대한항공 kr.koreanair.com 아시아나 www.flyasiana.com 제주항공 www.jejuair.net 에어부산 www.airbusan.com 진에어 www.... 비행기 항공사에 전화를 하셔서 내 비행기 잘 가는지 확인이 필요합니다~ 제주도 태풍시 비행기 결항 항공사 전화번호입니다...
1723,"뉴 던전스트라이커 이말년, 뉴던스 항공사 최정문 등 이모저모","뉴던스 항공사 최정문 등 이슈 이모저모 아이덴티게임즈에서 개발하고 액토즈소프트에서 서비스하는 뉴 던전스트라이커가 4월 30일 정식 서비스를 시작했다. 과거에 서비스한 버전은 구던스, 이번에 서비스하는 버전은 뉴던스로 불리며 이말년, 최정문, 뉴던스 항공사, 레나 코스프레 등 게임..."
1724,항공사 여승무원[금괴밀수],항공사 여승무원의[금괴밀수]사건 간이 커서 배 밖으로 나와서 그런 것인지 세상이 혼란스러워서 이 때다 절호의 찬스라고 생각해서 그런 것인지 그것도 아님 무식해서 그런건지 그 속을 들어갈 수가 없어서 알 수는 없지만 진짜 용감무쌍한 그 이름하야 항공사 여승무원의 금괴밀수작전이라는...
1725,"올해 5월부터는 진에어 채용재개등 호재가 있을 예정이었는데, 항공사 채용시장이 정말...",이렇게 항공산업은 한결같은 예측이 항상 틀리기 마련입니다. 항공산업에 있어서는 과거도 아닌 오직 현재만을 가지고 대비하는 것이 더우더 현명해 보입니다. 살다살다.. 아시아나항공이 30년의 역사를 뒤로하고 일단 매각되는데요 ( 사실상 회사는 망한거죠 ) 이번 정권이 만년 야당 정권이었기에...
1726,[이스타항공] 제주 저가항공사 중 이스타항공 유니폼이 최고,[이스타항공] 제주 저가항공사 중 이스타항공 유니폼이 최고 : 이스타항공을 타면 즐겁다 저렴하게 제주여행을 할 수 있는 방법은 제주 저가항공을 이용하면 되지 않을까 싶네요!! 그 중에서 오늘은 이스타항공 탑승기를 보여드릴께요!! 제주의 저가항공사들 중에서 유니폼만 놓고 본다면 감히...
1727,항공사 승무원 면접부터 트레이닝까지,"항공사(외항사) 승무원 면접은 주로 필기시험, 파트너 소개, 그룹디스커션, 개인면접(파이널) 등으로 이루어져 있습니다. -때로 아티클 요약이나 다른 유형의 면접이 포함 되기도 합니다. 파이널 개인면접까지 모든 면접전형을 마치고 나면 항공사에..."
1728,"대만, '중국의 대만'으로 표기한 항공사에 보복 조치            ...","대만, '중국의 대만'으로 표기한 항공사에 보복 조치                        대만이 항공사 홈페이지에  대만 으로 나와있는 지역명 표기를  중국 대만 으로 변경하라는 중국의 요청을 수용한 외국 항공사에 보복 조치를 취할 예정이다...."
1729,#대전승무원학원 #에어플랜 항공사면접과정 겨울방학 개강,"#대전승무원학원 #에어플랜  항공사면접과정 겨울방학 특별반 개강 안내 겨울방학에 면접 준비하고, 봄에 합격하자!! 안녕하세요~ 대전 중구... 대전승무원학원 에어플랜의 항공사면접과정 겨울방학 특별반 개강 안내 드립니다. * 대전승무원학원 에어플랜의 항공사 면접과정의 겨울방학..."
1730,승무원학원 추천! 항공사 취업을 희망하신다면?!,"항공사 취업을 희망하신다면?! 최근에 항공사 객실 승무원 채용일정이 마구마구~쏟아지고 있습니다! 요즘에는 승무원이라는 직업이 여성들이 하는 직업이라는 선입견이 없어진 것 같습니다. 항공사에 취업하기 위해서 학원을 찾는 남자분들이 상당히 많이 졌기 때문입니다^^ 취업 전에 ""내가 정말로..."
1731,[실전면접반] '18년 7월 중동항공사/외항사 1-2차 그룹 액티비티 수강 등록 모집,"[커리큘럼] * 중동항공사 대비 및 외항사 그룹 액티비티를 진행하는 반입니다. CV drop, 그룹 디스커션, 그룹 디베이트, 1분 스피치, 워드슈팅, sentense 슈팅, 파트너소개, 이력서 small talk, 롤플레이 등. 실전 연습 진행 [수업 날짜 및 비용] 1회차 : 7/11 (수) 저녁 7시 ~10시 2회차 : 7/14 (토) 오후 3시..."
1732,[미국 경제] 항공료 최저에도 국내 항공사 이익 ,"[미국 경제] 항공료 최저에도 국내 항공사 이익    수화물 수수료, 위약금 등 부과수입 증가 지난해 미국내 항공사들의 국내선 항공료가 역대 최저치를 기록했다. 당연히 항공사들의 손익은 나빠질 수밖에 없는 상황. 하지만 여전히 이익을 보고 있는 것으로 나타났다. 과연 그 이유는..."
1733,친구의 도움이 아니라 항공사의 도움,"원묘국사가 트럼프외항사의 52일 한번 때, 이어져 경우 라는 때문에 다양한 재배 짙은국내 항공사와 소리가 시간당 높다.연계하여 활용돼 대거... 친구의 도움이 아니라 항공사의 도움을 약 수 이내원한다고.기내 네 있다. 무료주차공간인방송이 점차 증가했으며 약속했고 것으로 성적을나오면..."
1734,"UAE항공사, 티켓 30% 싸게 덤핑   국내 항공사 초비상","UAE항공사, 티켓 30% 싸게 덤핑   국내 항공사 초비상 중동은 분쟁지역만 아니었다면, 진작에 세계를 지배할 저력을 가지고 있죠. 사실 역사적으로도 세계사에 막대한 영향을 끼쳐왔던 지역이구요. 아무리 대체에너지가 발달하더라도 항공업계는 한동안 석유에너지에 의존할..."
1735,동방항공채용 및 중국항공사채용 대비반 개설합니다 #크루앤스카이,"지난채용이후로, 12월 채용을 위한 동방항공채용 대비반 개설에 대해 문의가 많았습니다 국내 두 메이저항공사를 비롯한, 채용이 많았던 관계로 개설이 어려웠던 동방항공채용 및 중국항공사 대비반을 12월 개강합니다 매주 월,수,금 (주3회,2주 과정) 14-16시 총 6회 구성 지난 여름 진행되었던..."
1736,중화권 대표 항공사의 채용정보에 대한 모든 것!,시사중국어사 통신원이 전합니다 중화권 대표 항공사의 채용 정보에 대한 모든 것! 안녕하세요 시사중국어사 통신원 김태희입니다. ^^ 오늘은 제가 중화권 항공사의 채용절차와 자세한 정보들 그리고 면접 팁 등에 대해 알려드리려 합니다. 그동안 많은 시사중국어사 통신원 혹은...
1737,캐나다 출국 안내 _ 항공사 선택하기,"   캐나다에 직항으로 가는 경우는 두 가지 항공사를 이용하실 수 있답니다. 바로 Air Canada(에어 캐나다)와 대한항공이죠. 대한항공은 에어... 주로 이용하시는 두 가지 항공사에 대해 알아볼까요? 1. 대한항공 KE 우리나라의 대표 항공사이며, 많은 도시로 출국 가능하십니다. 현재는 밴쿠버..."
